tic_id,sector,label,dataset,fits_file,chunk_points,chunk_duration_days,chunk_start,chunk_end,largest_gap_days,largest_gap_hours,num_chunks
149603524,1,1,confirmed,tess2018206045859-s0001-0000000149603524-0120-s_lc.fits,9411,13.225055923545824,1325.29557805538,1338.5206339789258,1.1347239728047498,27.233375347313995,16
149603524,2,1,confirmed,tess2018234235059-s0002-0000000149603524-0121-s_lc.fits,9226,13.044505218297672,1354.1081982781004,1367.152703496398,1.4486147592310772,34.76675422154585,3
149603524,3,1,confirmed,tess2018263035959-s0003-0000000149603524-0123-s_lc.fits,6814,9.573650834411183,1396.640319129622,1406.2139699640331,2.08333506257145,50.000041501714804,2
149603524,4,1,confirmed,tess2018292075959-s0004-0000000149603524-0124-s_lc.fits,8488,11.869462869520248,1424.5556685978959,1436.4251314674161,2.7263928899012626,65.4334293576303,3
149603524,6,1,confirmed,tess2018349182500-s0006-0000000149603524-0126-s_lc.fits,8341,11.680520540418456,1478.3639662276296,1490.044486768048,1.3430486966426542,32.2331687194237,2
149603524,7,1,confirmed,tess2019006130736-s0007-0000000149603524-0131-s_lc.fits,8109,11.319400408199044,1491.7180880287326,1503.0374884369317,1.822210603370877,43.733054480901046,2
149603524,8,1,confirmed,tess2019032160000-s0008-0000000149603524-0136-s_lc.fits,7894,11.062444594222143,1518.0026909719145,1529.0651355661366,5.933305102659688,142.3993224638325,2
149603524,9,1,confirmed,tess2019058134432-s0009-0000000149603524-0139-s_lc.fits,7826,10.901330872449307,1544.640050758268,1555.5413816307173,2.5791546880843725,61.89971251402494,2
149603524,10,1,confirmed,tess2019085135100-s0010-0000000149603524-0140-s_lc.fits,6950,9.688846373319848,1572.0954703147108,1581.7843166880307,4.334706950874079,104.03296682097789,2
149603524,11,1,confirmed,tess2019112060037-s0011-0000000149603524-0143-s_lc.fits,6289,8.840253655252127,1600.8536992184931,1609.6939528737453,5.686103957754767,136.4664949861144,2
149603524,12,1,confirmed,tess2019140104343-s0012-0000000149603524-0144-s_lc.fits,6959,9.984717046014794,1629.0105978308695,1638.9953148768843,4.275006344847043,102.60015227632903,3
149603524,13,1,confirmed,tess2019169103026-s0013-0000000149603524-0146-s_lc.fits,9728,13.731985798049209,1668.6245244099425,1682.3565102079917,0.9347231100437057,22.433354641048936,4
149603524,27,1,confirmed,tess2020186164531-s0027-0000000149603524-0189-s_lc.fits,8521,11.848644571953628,2036.2785397033908,2048.1271842753445,1.0263940953709607,24.633458288903057,2
149603524,28,1,confirmed,tess2020212050318-s0028-0000000149603524-0190-s_lc.fits,6988,9.72643213582387,2061.8508466709086,2071.5772788067325,3.57917875584144,85.90029014019456,2
149603524,29,1,confirmed,tess2020238165205-s0029-0000000149603524-0193-s_lc.fits,7537,10.487549093508278,2088.2398471228644,2098.7273962163727,3.6000135022372888,86.40032405369493,2
149603524,30,1,confirmed,tess2020266004630-s0030-0000000149603524-0195-s_lc.fits,8331,11.608368016010445,2130.209460169517,2141.8178281855276,2.77917451687199,66.70018840492776,2
149603524,31,1,confirmed,tess2020294194027-s0031-0000000149603524-0198-s_lc.fits,8665,12.056967294627611,2144.5150562350095,2156.572023529637,2.290280369737957,54.96672887371096,2
149603524,32,1,confirmed,tess2020324010417-s0032-0000000149603524-0200-s_lc.fits,9228,12.827755152494774,2187.2331386179003,2200.060893770395,1.5041653298858364,36.099967917260074,2
149603524,33,1,confirmed,tess2020351194500-s0033-0000000149603524-0203-s_lc.fits,8731,12.137451395247354,2215.4344627292626,2227.57191412451,1.5708299488483135,37.699918772359524,2
149603524,34,1,confirmed,tess2021014023720-s0034-0000000149603524-0204-s_lc.fits,8478,11.78466552254622,2229.1205208657434,2240.9051863882896,1.5611059942948486,37.46654386307637,2
149603524,36,1,confirmed,tess2021065132309-s0036-0000000149603524-0207-s_lc.fits,7466,10.377719421727761,2282.475805665978,2292.8535250877057,2.8013805372593197,67.23313289422367,2
149603524,37,1,confirmed,tess2021091135823-s0037-0000000149603524-0208-s_lc.fits,7105,9.883296575389522,2322.695071533395,2332.5783681087846,3.6652716317121303,87.96651916109113,2
149603524,38,1,confirmed,tess2021118034608-s0038-0000000149603524-0209-s_lc.fits,9533,13.251375512079449,2347.299171071328,2360.5505465834076,0.9666656100266664,23.199974640639994,4
149603524,39,1,confirmed,tess2021146024351-s0039-0000000149603524-0210-s_lc.fits,9924,13.855573279886812,2375.8616615395727,2389.7172348194595,1.0055571019361196,24.13337044646687,2
149603524,61,1,confirmed,tess2023018032328-s0061-0000000149603524-0250-s_lc.fits,3945,5.477741471794161,2969.549314524995,2975.0270559967894,1.805552637710207,43.333263305044966,4
149603524,62,1,confirmed,tess2023043185947-s0062-0000000149603524-0254-s_lc.fits,4602,6.401345029547429,3007.750503023851,3014.151848053398,1.8041630999728113,43.29991439934747,4
149603524,64,1,confirmed,tess2023096110322-s0064-0000000149603524-0257-s_lc.fits,5040,6.999982198477483,3041.1142196741503,3048.1142018726277,0.21527773762454672,5.166665702989121,4
149603524,65,1,confirmed,tess2023124020739-s0065-0000000149603524-0259-s_lc.fits,5205,7.22916282425831,3068.73912976011,3075.968292584368,2.3722149057884963,56.93315773892391,6
149603524,68,1,confirmed,tess2023209231226-s0068-0000000149603524-0262-s_lc.fits,4986,6.9236488821698,3154.8461674113237,3161.7698162934935,2.895842470783464,69.50021929880313,4
149603524,69,1,confirmed,tess2023237165326-s0069-0000000149603524-0264-s_lc.fits,4376,6.105591532817925,3195.407452169224,3201.513043702042,2.5680652193373135,61.63356526409552,10
149603524,87,1,confirmed,tess2024353092137-s0087-0000000149603524-0284-s_lc.fits,4789,6.655521137427058,3669.7291992501187,3676.3847203875457,3.0972178686088228,74.33322884661175,5
149603524,88,1,confirmed,tess2025014115807-s0088-0000000149603524-0285-s_lc.fits,4963,6.89578793862438,3696.9929819057443,3703.8887698443687,1.8277735548635974,43.86656531672634,6
149603524,89,1,confirmed,tess2025042113628-s0089-0000000149603524-0286-s_lc.fits,5333,7.405527854270986,3718.1386958320163,3725.5442236862873,0.2166655616169919,5.199973478807806,4
149603524,94,1,confirmed,tess2025180145000-s0094-0000000149603524-0291-s_lc.fits,3808,5.2888979071844915,3862.5355867255676,3867.824484632752,2.3611130893523296,56.66671414445591,5
149603524,95,1,confirmed,tess2025206162959-s0095-0000000149603524-0292-s_lc.fits,4087,5.676404149513928,3888.406506146523,3894.082910296037,2.1152836252458656,50.76680700590077,4
149603524,96,1,confirmed,tess2025232030459-s0096-0000000149603524-0293-s_lc.fits,4180,5.809738244089203,3927.365006287642,3933.174744531731,2.3472313345578186,56.33355202938765,5
149603524,97,1,confirmed,tess2025258001959-s0097-0000000149603524-0294-s_lc.fits,4824,6.70000552498459,3967.656816285957,3974.3568218109417,3.7819547190683807,90.76691325764114,8
149603524,98,1,confirmed,tess2025312202959-s0098-0000000149603524-0298-s_lc.fits,5082,7.06108472941105,4024.524886698497,4031.585971427908,4.512498800138474,108.29997120332337,12
149918151,41,1,confirmed,tess2021204101404-s0041-0000000149918151-0212-s_lc.fits,9251,12.859848356230486,2433.7149445116274,2446.574792867858,1.1194405597971127,26.866573435130704,2
149918151,48,1,confirmed,tess2022027120115-s0048-0000000149918151-0219-s_lc.fits,7958,11.138850341201305,2610.492092909996,2621.630943251197,4.606876751664004,110.56504203993609,2
149918151,74,1,confirmed,tess2024003055635-s0074-0000000149918151-0269-s_lc.fits,4588,6.373772185052985,3319.476119884954,3325.849892070007,5.963976841344447,143.13544419226673,5
149918151,75,1,confirmed,tess2024030031500-s0075-0000000149918151-0270-s_lc.fits,4100,5.6943997031253275,3347.8639339330293,3353.5583336361547,7.4929204154832405,179.83008997159777,4
150030205,1,1,confirmed,tess2018206045859-s0001-0000000150030205-0120-s_lc.fits,9411,13.225073243853785,1325.2951965409209,1338.5202697847747,1.1347263086490784,27.233431407577882,16
150030205,2,1,confirmed,tess2018234235059-s0002-0000000150030205-0121-s_lc.fits,9226,13.044558960297763,1354.1078784468698,1367.1524374071676,1.4486216672507908,34.76692001401898,3
150030205,3,1,confirmed,tess2018263035959-s0003-0000000150030205-0123-s_lc.fits,6814,9.573713163174489,1396.6402175101928,1406.2139306733673,2.0736256014240553,49.76701443417733,2
150030205,4,1,confirmed,tess2018292075959-s0004-0000000150030205-0124-s_lc.fits,8488,11.86953703594645,1424.5557480986176,1436.425285134564,2.7264102308365636,65.43384554007753,3
150030205,5,1,confirmed,tess2018319095959-s0005-0000000150030205-0125-s_lc.fits,8668,12.094490080530022,1451.5559192620938,1463.6504093426238,1.500002234774911,36.00005363459786,2
150030205,7,1,confirmed,tess2019006130736-s0007-0000000150030205-0131-s_lc.fits,8109,11.319406327074148,1491.7184578047293,1503.0378641318034,1.8222101746714543,43.7330441921149,2
150030205,8,1,confirmed,tess2019032160000-s0008-0000000150030205-0136-s_lc.fits,7894,11.062417576485132,1518.0030519239208,1529.065469500406,5.933286202850468,142.39886886841123,2
150030205,9,1,confirmed,tess2019058134432-s0009-0000000150030205-0139-s_lc.fits,8002,11.147108666551958,1544.394494634279,1555.541603300831,2.2055333297514608,52.93279991403506,2
150030205,10,1,confirmed,tess2019085135100-s0010-0000000150030205-0140-s_lc.fits,6950,9.688785000799271,1572.095597718875,1581.7843827196743,4.334679564067756,104.03230953762613,2
150030205,11,1,confirmed,tess2019112060037-s0011-0000000150030205-0143-s_lc.fits,6289,8.840197154007,1600.8536426329924,1609.6938397869994,5.686070065471085,136.46568157130605,2
150030205,12,1,confirmed,tess2019140104343-s0012-0000000150030205-0144-s_lc.fits,6261,8.991616183480346,1630.0034251756742,1638.9950413591546,5.183320041638581,124.39968099932594,4
150030205,13,1,confirmed,tess2019169103026-s0013-0000000150030205-0146-s_lc.fits,9728,13.731971744071416,1668.6241563354722,1682.3561280795436,0.9347213762848696,22.43331303083687,4
150030205,27,1,confirmed,tess2020186164531-s0027-0000000150030205-0189-s_lc.fits,8521,11.848634196569037,2036.2781681835945,2048.1268023801636,1.0263939003898486,24.633453609356366,2
150030205,28,1,confirmed,tess2020212050318-s0028-0000000150030205-0190-s_lc.fits,6790,9.448685813111751,2075.156108595758,2084.6047944088696,4.015300007223232,96.36720017335756,2
150030205,29,1,confirmed,tess2020238165205-s0029-0000000150030205-0193-s_lc.fits,6843,9.52369910382231,2088.2395415932915,2097.763240697114,4.563926411009561,109.53423386422946,2
150030205,30,1,confirmed,tess2020266004630-s0030-0000000150030205-0195-s_lc.fits,8271,11.523721242227566,2130.209378692165,2141.7330999343926,2.859747620590042,68.63394289416101,2
150030205,31,1,confirmed,tess2020294194027-s0031-0000000150030205-0198-s_lc.fits,8665,12.05704604375751,2144.515067802545,2156.5721138463027,2.2902943065728323,54.967063357747975,2
150030205,32,1,confirmed,tess2020324010417-s0032-0000000150030205-0200-s_lc.fits,9216,12.81114224863677,2187.213957608461,2200.0250998570978,1.5152830811416607,36.366793947399856,2
150030205,33,1,confirmed,tess2020351194500-s0033-0000000150030205-0203-s_lc.fits,8731,12.137466976055748,2215.4348222399744,2227.57228921603,1.5708328085906942,37.69998740617666,2
150030205,34,1,confirmed,tess2021014023720-s0034-0000000150030205-0204-s_lc.fits,8478,11.784662220716655,2229.1208963679915,2240.905558588708,1.5611040336425503,37.46649680742121,2
150030205,35,1,confirmed,tess2021039152502-s0035-0000000150030205-0205-s_lc.fits,7374,10.252689082694815,2255.8568470884193,2266.109536171114,4.863851426231122,116.73243422954693,3
150030205,36,1,confirmed,tess2021065132309-s0036-0000000150030205-0207-s_lc.fits,7727,10.781824560301175,2295.2064670445707,2305.988291604872,2.352756979390506,56.46616750537214,2
150030205,37,1,confirmed,tess2021091135823-s0037-0000000150030205-0208-s_lc.fits,7105,9.883232552404934,2322.6950708352815,2332.5783033876864,3.6652479216509164,87.965950119622,2
150030205,38,1,confirmed,tess2021118034608-s0038-0000000150030205-0209-s_lc.fits,9533,13.251302127614963,2347.2990150070723,2360.5503171346872,0.9666595007834076,23.19982801880178,3
150030205,39,1,confirmed,tess2021146024351-s0039-0000000150030205-0210-s_lc.fits,9924,13.855526830115195,2375.8613609987615,2389.7168878288767,1.0055526558021484,24.13326373925156,2
150030205,61,1,confirmed,tess2023018032328-s0061-0000000150030205-0250-s_lc.fits,3945,5.4777350059707715,2969.5496872138633,2975.027422219834,1.7999939668370644,43.199855204089545,4
150030205,62,1,confirmed,tess2023043185947-s0062-0000000150030205-0254-s_lc.fits,4602,6.401313236017359,3007.7507679988785,3014.152081234896,1.786099799609019,42.86639519061646,4
150030205,63,1,confirmed,tess2023069172124-s0063-0000000150030205-0255-s_lc.fits,4650,6.481885805795173,3027.6074940451617,3034.089379850957,0.21666420495785133,5.199940918988432,5
150030205,64,1,confirmed,tess2023096110322-s0064-0000000150030205-0257-s_lc.fits,5040,6.999937752882943,3041.1142949435825,3048.1142326964655,0.2152762583641561,5.166630200739746,4
150030205,65,1,confirmed,tess2023124020739-s0065-0000000150030205-0259-s_lc.fits,5205,7.229118994006058,3068.739027332933,3075.968146326939,2.3722007943888457,56.932819065332296,6
150030205,66,1,confirmed,tess2023153011303-s0066-0000000150030205-0260-s_lc.fits,5192,7.213869982486813,3097.6735573331184,3104.8874273156052,5.047199405621541,121.13278573491698,5
150030205,67,1,confirmed,tess2023181235917-s0067-0000000150030205-0261-s_lc.fits,5009,7.238922948145046,3140.4651787146345,3147.7041016627795,4.9041688242223245,117.70005178133579,4
150030205,68,1,confirmed,tess2023209231226-s0068-0000000150030205-0262-s_lc.fits,4959,6.886158255924784,3154.8832880373534,3161.769446293278,3.7444624561385353,89.86709894732485,4
150030205,69,1,confirmed,tess2023237165326-s0069-0000000150030205-0264-s_lc.fits,4383,6.115345042629542,3195.397471459375,3201.5128165020046,2.8000223447224926,67.20053627333982,10
150030205,87,1,confirmed,tess2024353092137-s0087-0000000150030205-0284-s_lc.fits,4789,6.655537248594555,3669.729539082363,3676.3850763309574,3.097222522471384,74.33334053931321,5
150030205,88,1,confirmed,tess2025014115807-s0088-0000000150030205-0285-s_lc.fits,4963,6.895783285373,3696.9933529728305,3703.8891362582035,1.8277734291641536,43.86656229993969,6
150030205,89,1,confirmed,tess2025042113628-s0089-0000000150030205-0286-s_lc.fits,5333,7.405503711554047,3718.139033732781,3725.544537444335,0.2166648250590697,5.199955801417673,4
150030205,90,1,confirmed,tess2025071122000-s0090-0000000150030205-0287-s_lc.fits,5041,6.999936823611279,3761.189997002478,3768.189933826089,1.6791442223943704,40.29946133746489,4
150030205,93,1,confirmed,tess2025154050500-s0093-0000000150030205-0290-s_lc.fits,4210,5.922224377668044,3843.9643739849303,3849.8865983625983,2.523599259882303,60.566382237175276,4
150030205,94,1,confirmed,tess2025180145000-s0094-0000000150030205-0291-s_lc.fits,3808,5.28889229277911,3862.5352102700235,3867.8241025628026,2.3611109643507007,56.666663144416816,5
150030205,95,1,confirmed,tess2025206162959-s0095-0000000150030205-0292-s_lc.fits,4028,5.5944694720838015,3888.40612734066,3894.000596812744,2.233343526859244,53.60024464462185,4
150030205,96,1,confirmed,tess2025232030459-s0096-0000000150030205-0293-s_lc.fits,4164,5.787546630609995,3927.3647525642286,3933.1522991948386,2.3764082150951253,57.03379716228301,5
150030205,97,1,confirmed,tess2025258001959-s0097-0000000150030205-0294-s_lc.fits,4799,6.665328036094252,3967.6568023021196,3974.322130338214,3.8167009570561277,91.60082296934706,8
150030205,98,1,confirmed,tess2025312202959-s0098-0000000150030205-0298-s_lc.fits,5082,7.061109703058719,4024.5251917716105,4031.586301474669,4.843082873819185,116.23398897166044,10
150096001,43,1,confirmed,tess2021258175143-s0043-0000000150096001-0214-s_lc.fits,7846,10.912039181836008,2487.183722717712,2498.095761899548,2.65856687351652,63.80560496439648,2
150096001,44,1,confirmed,tess2021284114741-s0044-0000000150096001-0215-s_lc.fits,8082,11.248021951577812,2500.336225112029,2511.5842470636067,1.688997125314927,40.53593100755825,2
150096001,70,1,confirmed,tess2023263165758-s0070-0000000150096001-0265-s_lc.fits,4062,5.640814938511994,3208.9061629268786,3214.5469778653905,2.233517896066587,53.60442950559809,4
150096001,71,1,confirmed,tess2023289093419-s0071-0000000150096001-0266-s_lc.fits,4146,5.758575638717048,3253.591485115628,3259.350060754345,2.3709664330235682,56.90319439256564,4
151483286,61,1,confirmed,tess2023018032328-s0061-0000000151483286-0250-s_lc.fits,4068,5.648632299283236,2969.5524878696788,2975.201120168962,1.7111154373765203,41.06677049703649,4
151483286,88,1,confirmed,tess2025014115807-s0088-0000000151483286-0285-s_lc.fits,5249,7.291673343805087,3704.1072470413505,3711.3989203851556,1.513914116579599,36.33393879791038,5
151759246,54,1,confirmed,tess2022190063128-s0054-0000000151759246-0227-s_lc.fits,4935,6.863894334024735,2783.5368740518315,2790.4007683858563,6.193164333431923,148.63594400236616,4
151759246,81,1,confirmed,tess2024196212429-s0081-0000000151759246-0276-s_lc.fits,4908,6.832053105801151,3506.5582218981413,3513.3902750039424,4.670848862150251,112.10037269160603,6
151759246,92,1,confirmed,tess2025127075000-s0092-0000000151759246-0289-s_lc.fits,4466,6.201975925028819,3803.306428938086,3809.5084048631147,3.025265820383538,72.60637968920491,4
152569268,90,1,confirmed,tess2025071122000-s0090-0000000152569268-0287-s_lc.fits,5215,7.241704639386626,3760.952791950766,3768.1944965901525,0.7166757099030292,17.2002170376727,4
152569268,99,1,confirmed,tess2026005125623-s0099-0000000152569268-0300-s_lc.fits,4697,6.52411900258403,4046.1150807428608,4052.639199745445,7.294992429155627,175.07981829973505,8
152569268,100,1,confirmed,tess2026033082000-s0100-0000000152569268-0302-s_lc.fits,4837,6.7171027251029045,4073.996305767731,4080.713408492834,1.6042588418404193,38.502212204170064,5
152852327,36,1,confirmed,tess2021065132309-s0036-0000000152852327-0207-s_lc.fits,7764,10.833341236800152,2295.160745612439,2305.994086849239,2.3014026330201887,55.23366319248453,2
152852327,46,1,confirmed,tess2021336043614-s0046-0000000152852327-0217-s_lc.fits,7952,11.055275268437981,2567.6457998206915,2578.7010750891295,3.0294541103230586,72.7068986477534,2
152852327,91,1,confirmed,tess2025099153000-s0091-0000000152852327-0288-s_lc.fits,4788,6.648267984543509,3789.435385859969,3796.0836538445124,9.152439771356057,219.65855451254538,4
154220877,75,1,confirmed,tess2024030031500-s0075-0000000154220877-0270-s_lc.fits,5157,7.16268537077849,3346.395738167437,3353.5584235382153,7.234817005783498,173.63560813880395,5
154220877,76,1,confirmed,tess2024058030222-s0076-0000000154220877-0271-s_lc.fits,3742,5.19578759971273,3376.193269110102,3381.3890567098147,6.641527508470972,159.39666020330333,4
154474036,20,1,confirmed,tess2019357164649-s0020-0000000154474036-0165-s_lc.fits,8838,12.425111701293645,1856.3993254512416,1868.8244371525352,1.5402990411703286,36.967176988087886,2
154474036,21,1,confirmed,tess2020020091053-s0021-0000000154474036-0167-s_lc.fits,9599,13.558299297718804,1870.4369411442624,1883.9952404419812,1.1972115303940427,28.733076729457025,2
154474036,40,1,confirmed,tess2021175071901-s0040-0000000154474036-0211-s_lc.fits,9882,13.744189255638048,2390.6513788982807,2404.3955681539187,0.9319280372160392,22.36627289318494,2
154474036,41,1,confirmed,tess2021204101404-s0041-0000000154474036-0212-s_lc.fits,9251,12.85988070339181,2433.7162971395746,2446.5761778429664,1.1194477815051869,26.866746756124485,2
154474036,47,1,confirmed,tess2021364111932-s0047-0000000154474036-0218-s_lc.fits,8949,12.439065930188917,2580.5211150285663,2592.9601809587552,2.279178545756622,54.70028509815893,2
154474036,48,1,confirmed,tess2022027120115-s0048-0000000154474036-0219-s_lc.fits,6877,9.637412977947406,2611.9921495871895,2621.629562565137,5.576297232321394,133.83113357571347,2
154474036,60,1,confirmed,tess2022357055054-s0060-0000000154474036-0249-s_lc.fits,4410,6.123664041836037,2956.4613769005878,2962.585040942424,5.275064594458399,126.60155026700158,4
154474036,74,1,confirmed,tess2024003055635-s0074-0000000154474036-0269-s_lc.fits,4643,6.447224899691719,3333.123777018668,3339.57100191836,3.8500109740298285,92.40026337671588,6
154474036,75,1,confirmed,tess2024030031500-s0075-0000000154474036-0270-s_lc.fits,5157,7.162426723407407,3346.3945580320706,3353.556984755478,4.104092481587031,98.49821955808875,6
157266693,36,1,confirmed,tess2021065132309-s0036-0000000157266693-0207-s_lc.fits,7740,10.800108237672248,2295.1931841481023,2305.9932923857746,2.3347578486782368,56.03418836827768,2
157266693,37,1,confirmed,tess2021091135823-s0037-0000000157266693-0208-s_lc.fits,8040,11.181637830562977,2321.401471149557,2332.58310898012,2.366613626877097,56.79872704505033,2
157266693,63,1,confirmed,tess2023069172124-s0063-0000000157266693-0255-s_lc.fits,4650,6.482002730881504,3027.6123468257088,3034.0943495565903,0.21667190995503915,5.20012583892094,5
157266693,90,1,confirmed,tess2025071122000-s0090-0000000157266693-0287-s_lc.fits,5215,7.2417019143367725,3760.9532397599964,3768.194941674333,0.7166764354033148,17.200234449679556,4
157266693,100,1,confirmed,tess2026033082000-s0100-0000000157266693-0302-s_lc.fits,4591,6.375449387751814,4074.338256604437,4080.713705992189,2.0237394248424607,48.56974619621906,4
157266693,101,1,confirmed,tess2026060005000-s0101-0000000157266693-0303-s_lc.fits,4214,5.851631820863986,4101.207898801467,4107.059530622331,2.3750730135579943,57.00175232539186,4
158025009,16,1,confirmed,tess2019253231442-s0016-0000000158025009-0152-s_lc.fits,7776,10.865209955587488,1751.653198577733,1762.5184085333206,2.341631935436453,56.19916645047488,2
158025009,23,1,confirmed,tess2020078014623-s0023-0000000158025009-0177-s_lc.fits,6933,10.6362071560211,1930.237809829556,1940.874016985577,4.89582226039397,117.49973424945529,2
158025009,50,1,confirmed,tess2022085151738-s0050-0000000158025009-0222-s_lc.fits,4526,6.294362986089254,2685.2180774679096,2691.512440453999,6.812430907755697,163.49834178613673,4
158025009,77,1,confirmed,tess2024085201119-s0077-0000000158025009-0272-s_lc.fits,3081,4.277791413194791,3395.489988452706,3399.7677798659006,19.648050275588503,471.55320661412406,2
158108219,74,1,confirmed,tess2024003055635-s0074-0000000158108219-0269-s_lc.fits,4643,6.447245911260325,3333.11923562722,3339.5664815384803,2.3680432237833884,56.83303737080132,6
158108219,75,1,confirmed,tess2024030031500-s0075-0000000158108219-0270-s_lc.fits,5157,7.1625835771046695,3346.3901220025214,3353.552705579626,0.9125030696468457,21.900073671524297,6
158108219,80,1,confirmed,tess2024170053053-s0080-0000000158108219-0275-s_lc.fits,4721,6.56538174279649,3479.890447113385,3486.4558288561816,5.466751615704197,131.20203877690074,5
158108219,82,1,confirmed,tess2024223182411-s0082-0000000158108219-0278-s_lc.fits,4944,6.86652411032037,3552.3806623064606,3559.247186416781,0.21666353643058756,5.199924874334101,4
158113449,74,1,confirmed,tess2024003055635-s0074-0000000158113449-0269-s_lc.fits,4643,6.447255233100805,3333.119024422352,3339.566279655453,2.5833226343274873,61.999743223859696,6
158113449,75,1,confirmed,tess2024030031500-s0075-0000000158113449-0270-s_lc.fits,5157,7.16259978106973,3346.3899327555623,3353.552532536632,0.21666996509202363,5.200079162208567,4
158113449,80,1,confirmed,tess2024170053053-s0080-0000000158113449-0275-s_lc.fits,4721,6.565388114556299,3479.890667351849,3486.4560554664054,5.465365276949342,131.1687666467842,5
158113449,82,1,confirmed,tess2024223182411-s0082-0000000158113449-0278-s_lc.fits,4944,6.866501797344881,3552.380802842455,3559.2473046398,0.21666297856836536,5.199911485640769,4
158114000,80,1,confirmed,tess2024170053053-s0080-0000000158114000-0275-s_lc.fits,4721,6.5653892610143885,3479.8907105682433,3486.4560998292577,5.465365695578839,131.16877669389214,5
158114000,81,1,confirmed,tess2024196212429-s0081-0000000158114000-0276-s_lc.fits,4908,6.83194836577195,3506.5549295705155,3513.3868779362874,2.3319424815085767,55.96661955620584,5
158114283,74,1,confirmed,tess2024003055635-s0074-0000000158114283-0269-s_lc.fits,4643,6.447258301110196,3333.118962256803,3339.5662205579133,2.3249907707586317,55.79977849820716,6
158170594,14,1,confirmed,tess2019198215352-s0014-0000000158170594-0150-s_lc.fits,9245,13.034687013061557,1683.3563321332272,1696.3910191462887,0.955548319753234,22.933159674077615,3
158170594,26,1,confirmed,tess2020160202036-s0026-0000000158170594-0188-s_lc.fits,8499,12.019621017609325,2023.1170199271526,2035.136640944762,0.9250167404852618,22.200401771646284,2
158170594,40,1,confirmed,tess2021175071901-s0040-0000000158170594-0211-s_lc.fits,9882,13.744619447272271,2390.655789910622,2404.400409357894,0.9319503943129348,22.366809463510435,2
158170594,41,1,confirmed,tess2021204101404-s0041-0000000158170594-0212-s_lc.fits,9251,12.85951731762134,2433.7211873151896,2446.580704632811,1.119430982308586,26.866343575406063,2
158170594,53,1,confirmed,tess2022164095748-s0053-0000000158170594-0226-s_lc.fits,7201,10.012625035989913,2758.9681731151322,2768.980798151122,1.8958713138508756,45.500911532421014,4
158170594,55,1,confirmed,tess2022217014003-s0055-0000000158170594-0242-s_lc.fits,9632,13.3913543714948,2810.8736096104835,2824.2649639819783,0.9138713557726987,21.93291253854477,2
158170594,74,1,confirmed,tess2024003055635-s0074-0000000158170594-0269-s_lc.fits,4643,6.4472619898460835,3333.1188680677274,3339.5661300575734,1.697215545884319,40.733173101223656,6
158170594,75,1,confirmed,tess2024030031500-s0075-0000000158170594-0270-s_lc.fits,5157,7.162611623534758,3346.3897923966356,3353.5524040201703,0.21667039838985147,5.200089561356435,4
158170594,80,1,confirmed,tess2024170053053-s0080-0000000158170594-0275-s_lc.fits,4721,6.565392955803873,3479.8908294780645,3486.4562224338683,4.795911601210719,115.10187842905725,5
158170594,81,1,confirmed,tess2024196212429-s0081-0000000158170594-0276-s_lc.fits,4908,6.831945864938007,3506.5550537905533,3513.3869996554913,2.258329954377132,54.19991890505116,5
158170594,82,1,confirmed,tess2024223182411-s0082-0000000158170594-0278-s_lc.fits,4944,6.866485366369943,3552.3809075225304,3559.2473928889003,0.2166625685536019,5.199901645286445,4
158172348,74,1,confirmed,tess2024003055635-s0074-0000000158172348-0269-s_lc.fits,4643,6.447256713438037,3333.118986742205,3339.566243455643,2.397212374035462,57.533096976851084,6
158172348,75,1,confirmed,tess2024030031500-s0075-0000000158172348-0270-s_lc.fits,5157,7.1626024772485835,3346.389898631903,3353.5525011091518,0.21667006474353911,5.200081553844939,4
158172348,80,1,confirmed,tess2024170053053-s0080-0000000158172348-0275-s_lc.fits,4721,6.565389403623158,3479.8907056949815,3486.4560950986047,5.4653658613542575,131.16878067250218,5
158172348,81,1,confirmed,tess2024196212429-s0081-0000000158172348-0276-s_lc.fits,4908,6.831948735739843,3506.554925615654,3513.386874351394,2.3263870693513127,55.833289664431504,5
158172348,82,1,confirmed,tess2024223182411-s0082-0000000158172348-0278-s_lc.fits,4944,6.8664979565705835,3552.3808287833976,3559.2473267399682,0.2166628838062934,5.1999092113510414,4
158175366,80,1,confirmed,tess2024170053053-s0080-0000000158175366-0275-s_lc.fits,4721,6.565383338501306,3479.8904358484565,3486.455819186958,5.4736975442756375,131.3687410626153,5
158175366,82,1,confirmed,tess2024223182411-s0082-0000000158175366-0278-s_lc.fits,4944,6.866525754570375,3552.3806710647345,3559.247196819305,0.2166635910293735,5.199926184704964,4
158212755,80,1,confirmed,tess2024170053053-s0080-0000000158212755-0275-s_lc.fits,4721,6.565390267192015,3479.8906650697595,3486.4560553369515,5.465366985460605,131.16880765105452,5
158212755,82,1,confirmed,tess2024223182411-s0082-0000000158212755-0278-s_lc.fits,4944,6.866502609341751,3552.3808197983467,3559.2473224076884,0.21666301442428448,5.199912346182828,4
158215023,74,1,confirmed,tess2024003055635-s0074-0000000158215023-0269-s_lc.fits,4643,6.447261086696017,3333.1188571724174,3339.5661182591134,1.6708264855501511,40.09983565320363,6
